-------------------------------G4_H
-------------------------------gamma
### Fill Cross Sections for gamma off H
-------------------------------------------------------------
    N     E(MeV)   Elastic(b)   Inelastic(b)   Total(b)
  639   2.483e+05           0   0.0001217    0.0001217
  640   2.541e+05           0   0.0001219    0.0001219
  641     2.6e+05           0   0.0001221    0.0001221
  642   2.661e+05           0   0.0001222    0.0001222
  643   2.723e+05           0   0.0001224    0.0001224
  644   2.786e+05           0   0.0001226    0.0001226
  645   2.851e+05           0   0.0001228    0.0001228
  646   2.917e+05           0   0.0001229    0.0001229
  647   2.985e+05           0   0.0001231    0.0001231
  648   3.055e+05           0   0.0001233    0.0001233
  649   3.126e+05           0   0.0001235    0.0001235
  650   3.199e+05           0   0.0001237    0.0001237
  651   3.273e+05           0   0.0001239    0.0001239
  652    3.35e+05           0   0.0001241    0.0001241
  653   3.428e+05           0   0.0001243    0.0001243
  654   3.508e+05           0   0.0001245    0.0001245
  655   3.589e+05           0   0.0001247    0.0001247
  656   3.673e+05           0   0.0001249    0.0001249
  657   3.758e+05           0   0.0001251    0.0001251
  658   3.846e+05           0   0.0001253    0.0001253
  659   3.936e+05           0   0.0001255    0.0001255
  660   4.027e+05           0   0.0001257    0.0001257
  661   4.121e+05           0   0.0001259    0.0001259
  662   4.217e+05           0   0.0001261    0.0001261
  663   4.315e+05           0   0.0001263    0.0001263
  664   4.416e+05           0   0.0001265    0.0001265
  665   4.519e+05           0   0.0001267    0.0001267
  666   4.624e+05           0    0.000127     0.000127
  667   4.732e+05           0   0.0001272    0.0001272
  668   4.842e+05           0   0.0001274    0.0001274
  669   4.955e+05           0   0.0001276    0.0001276
  670    5.07e+05           0   0.0001278    0.0001278
  671   5.188e+05           0   0.0001281    0.0001281
  672   5.309e+05           0   0.0001283    0.0001283
  673   5.433e+05           0   0.0001285    0.0001285
  674   5.559e+05           0   0.0001288    0.0001288
  675   5.689e+05           0    0.000129     0.000129
  676   5.821e+05           0   0.0001292    0.0001292
  677   5.957e+05           0   0.0001295    0.0001295
  678   6.095e+05           0   0.0001297    0.0001297
  679   6.237e+05           0   0.0001299    0.0001299
  680   6.383e+05           0   0.0001302    0.0001302
  681   6.531e+05           0   0.0001304    0.0001304
  682   6.683e+05           0   0.0001307    0.0001307
  683   6.839e+05           0   0.0001309    0.0001309
  684   6.998e+05           0   0.0001311    0.0001311
  685   7.161e+05           0   0.0001314    0.0001314
  686   7.328e+05           0   0.0001316    0.0001316
  687   7.499e+05           0   0.0001319    0.0001319
  688   7.674e+05           0   0.0001321    0.0001321
  689   7.852e+05           0   0.0001324    0.0001324
  690   8.035e+05           0   0.0001327    0.0001327
  691   8.222e+05           0   0.0001329    0.0001329
  692   8.414e+05           0   0.0001332    0.0001332
  693    8.61e+05           0   0.0001334    0.0001334
  694    8.81e+05           0   0.0001337    0.0001337
  695   9.016e+05           0    0.000134     0.000134
  696   9.226e+05           0   0.0001342    0.0001342
  697   9.441e+05           0   0.0001345    0.0001345
  698   9.661e+05           0   0.0001348    0.0001348
  699   9.886e+05           0    0.000135     0.000135
  700   1.012e+06           0   0.0001353    0.0001353
  701   1.035e+06           0   0.0001356    0.0001356
  702   1.059e+06           0   0.0001358    0.0001358
  703   1.084e+06           0   0.0001361    0.0001361
  704   1.109e+06           0   0.0001364    0.0001364
  705   1.135e+06           0   0.0001367    0.0001367
  706   1.161e+06           0   0.0001369    0.0001369
  707   1.189e+06           0   0.0001372    0.0001372
  708   1.216e+06           0   0.0001375    0.0001375
  709   1.245e+06           0   0.0001378    0.0001378
  710   1.274e+06           0   0.0001381    0.0001381
  711   1.303e+06           0   0.0001384    0.0001384
  712   1.334e+06           0   0.0001387    0.0001387
  713   1.365e+06           0   0.0001389    0.0001389
  714   1.396e+06           0   0.0001392    0.0001392
  715   1.429e+06           0   0.0001395    0.0001395
  716   1.462e+06           0   0.0001398    0.0001398
  717   1.496e+06           0   0.0001401    0.0001401
  718   1.531e+06           0   0.0001404    0.0001404
  719   1.567e+06           0   0.0001407    0.0001407
  720   1.603e+06           0    0.000141     0.000141
  721   1.641e+06           0   0.0001413    0.0001413
  722   1.679e+06           0   0.0001416    0.0001416
  723   1.718e+06           0   0.0001419    0.0001419
  724   1.758e+06           0   0.0001422    0.0001422
  725   1.799e+06           0   0.0001425    0.0001425
  726   1.841e+06           0   0.0001428    0.0001428
  727   1.884e+06           0   0.0001432    0.0001432
  728   1.928e+06           0   0.0001435    0.0001435
  729   1.972e+06           0   0.0001438    0.0001438
  730   2.018e+06           0   0.0001441    0.0001441
  731   2.065e+06           0   0.0001444    0.0001444
  732   2.113e+06           0   0.0001447    0.0001447
  733   2.163e+06           0    0.000145     0.000145
