# FILE_NAME
# REACTION
# BEAM_MASS TARGET_MASS THRESHOLD FINAL_STATE_MULTIPLICITY
# NUMBER_OF_DATA_POINTS
# POINT_NUMBER PLAB(GEV/C) PLAB_MIN PLAB_MAX SIG(MB) STA_ERR+ STA_ERR- SY_ER+(PCT) SY_ER-(PCT) REFERENCE FLAG
#  FORMAT(I5,1X,4F11.5,2F8.4,1X,2F6.1,A)
# -------------------------------------------------------------------------------------------------------
# GAMMAP_TOTAL.DAT
# GAMMA P --> X
# 0.          0.938270      0.            0
# 319
 1    0.18800    0.18800    0.18800    7.8800E-02 4.1E-02 4.1E-02    8.0  8.0  BLOOM 69         SLAC-PUB-0653
 185  2.89500    2.89500    2.89500    0.11100    1.2E-02 1.2E-02    0.0  0.0  HILPERT 68       PL 27B, 474
 186  2.91500    2.91500    2.91500    0.13040    3.9E-03 3.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 187  2.94000    2.94000    2.94000    0.13140    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 188  2.95000    2.95000    2.95000    0.12980    6.9E-03 6.9E-03    1.2  1.2  MEYER 70         PL 33B, 189
 189  2.96500    2.96500    2.96500    0.12870    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 190  2.99000    2.99000    2.99000    0.14040    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 191  3.01500    3.01500    3.01500    0.13830    4.1E-03 4.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 192  3.04000    3.04000    3.04000    0.12920    4.3E-03 4.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 193  3.06500    3.06500    3.06500    0.14360    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 194  3.09000    3.09000    3.09000    0.12800    4.2E-03 4.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 195  3.11500    3.11500    3.11500    0.13260    4.0E-03 4.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 196  3.14000    3.14000    3.14000    0.13210    4.4E-03 4.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 197  3.16500    3.16500    3.16500    0.12680    5.0E-03 5.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 198  3.19000    3.19000    3.19000    0.12780    5.1E-03 5.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 199  3.21500    3.21500    3.21500    0.12430    4.9E-03 4.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 200  3.24000    3.24000    3.24000    0.12390    4.9E-03 4.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 201  3.25000    3.25000    3.25000    0.13270    6.0E-03 6.0E-03    1.2  1.2  MEYER 70         PL 33B, 189
 202  3.26500    3.26500    3.26500    0.12710    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 203  3.27000    3.27000    3.27000    0.12680    2.2E-03 2.2E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 204  3.29000    3.29000    3.29000    0.12130    5.0E-03 5.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 205  3.31500    3.31500    3.31500    0.13380    5.1E-03 5.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 206  3.34000    3.34000    3.34000    0.12870    5.1E-03 5.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 207  3.36500    3.36500    3.36500    0.13430    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 208  3.39000    3.39000    3.39000    0.12310    5.1E-03 5.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 209  3.41500    3.41500    3.41500    0.13170    5.4E-03 5.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 210  3.44000    3.44000    3.44000    0.12140    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 211  3.46500    3.46500    3.46500    0.13700    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 212  3.49000    3.49000    3.49000    0.12320    5.2E-03 5.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 213  3.51500    3.51500    3.51500    0.13010    5.4E-03 5.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 214  3.54000    3.54000    3.54000    0.13480    5.4E-03 5.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 215  3.55000    3.55000    3.55000    0.12720    6.2E-03 6.2E-03    1.2  1.2  MEYER 70         PL 33B, 189
 216  3.56500    3.56500    3.56500    0.12940    5.3E-03 5.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 217  3.59000    3.59000    3.59000    0.12780    6.0E-03 6.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 218  3.59000    3.59000    3.59000    0.14170    5.0E-03 5.0E-03    5.9  5.9  BLOOM 69         SLAC-PUB-0653
 219  3.61500    3.61500    3.61500    0.12270    5.7E-03 5.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 220  3.64000    3.64000    3.64000    0.12180    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 221  3.66500    3.66500    3.66500    0.11980    5.6E-03 5.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 222  3.69000    3.69000    3.69000    0.11930    5.7E-03 5.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 223  3.71500    3.71500    3.71500    0.13420    5.4E-03 5.4E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 224  3.74000    3.74000    3.74000    0.13230    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 225  3.76500    3.76500    3.76500    0.12480    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 226  3.79000    3.79000    3.79000    0.12200    5.6E-03 5.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 227  3.81500    3.81500    3.81500    0.11390    5.5E-03 5.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 228  3.84000    3.84000    3.84000    0.12710    6.0E-03 6.0E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 229  3.85000    3.85000    3.85000    0.13460    6.4E-03 6.4E-03    1.2  1.2  MEYER 70         PL 33B, 189
 230  3.86500    3.86500    3.86500    0.12240    5.9E-03 5.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 231  3.89000    3.89000    3.89000    0.13470    5.9E-03 5.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 232  3.91500    3.91500    3.91500    0.12490    5.7E-03 5.7E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 233  3.94000    3.94000    3.94000    0.11630    5.8E-03 5.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 234  3.96500    3.96500    3.96500    0.13620    6.1E-03 6.1E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 235  3.99000    3.99000    3.99000    0.12360    6.3E-03 6.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 236  4.00000    4.00000    4.00000    0.12700    8.0E-03 8.0E-03    0.0  0.0  DIETERLE 69      PRL 23, 1191
 237  4.01500    4.01500    4.01500    0.14620    6.3E-03 6.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 238  4.04000    4.04000    4.04000    0.13560    6.3E-03 6.3E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 239  4.06500    4.06500    4.06500    0.11980    6.6E-03 6.6E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 240  4.07000    3.57000    4.57000    0.13140    2.7E-03 2.7E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 241  4.09000    4.09000    4.09000    0.14190    6.8E-03 6.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 242  4.11500    4.11500    4.11500    0.13240    6.9E-03 6.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 243  4.14000    4.14000    4.14000    0.12880    6.5E-03 6.5E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 244  4.15000    4.15000    4.15000    0.13150    6.6E-03 6.6E-03    1.2  1.2  MEYER 70         PL 33B, 189
 245  4.16500    4.16500    4.16500    0.13360    6.8E-03 6.8E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 246  4.19000    4.19000    4.19000    0.13350    7.2E-03 7.2E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 247  4.21500    4.21500    4.21500    0.12660    6.9E-03 6.9E-03    3.0  3.0  ARMSTRONG 72     PR D5, 1640
 248  4.35900    4.35900    4.35900    0.13680    5.0E-03 5.0E-03    6.0  6.0  BLOOM 69         SLAC-PUB-0653
 249  4.44000    4.44000    4.44000    0.11600    1.2E-02 1.2E-02    0.0  0.0  HILPERT 68       PL 27B, 474
 250  4.45000    4.45000    4.45000    0.12470    5.8E-03 5.8E-03    1.2  1.2  MEYER 70         PL 33B, 189
 251  4.70000    4.10000    5.30000    0.12700    3.0E-03 3.0E-03    0.0  0.0  BALLAM 72        PR D5, 545
 252  4.75000    4.75000    4.75000    0.12420    5.4E-03 5.4E-03    1.2  1.2  MEYER 70         PL 33B, 189
 253  4.81000    4.81000    4.81000    0.12180    2.2E-03 2.2E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 254  5.05000    5.05000    5.05000    0.12180    4.5E-03 4.5E-03    1.2  1.2  MEYER 70         PL 33B, 189
 255  5.17000    4.57000    5.77000    0.12810    2.4E-03 2.4E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 256  5.19500    5.19500    5.19500    0.13420    5.0E-03 5.0E-03    5.8  5.8  BLOOM 69         SLAC-PUB-0653
 257  5.35000    5.35000    5.35000    0.12210    6.0E-03 6.0E-03    1.2  1.2  MEYER 70         PL 33B, 189
 258  5.65000    5.65000    5.65000    0.11840    5.0E-03 5.0E-03    1.2  1.2  MEYER 70         PL 33B, 189
 259  5.75000    5.75000    5.75000    0.12500    1.1E-02 1.1E-02    0.0  0.0  DIETERLE 69      PRL 23, 1191
 260  5.95000    5.95000    5.95000    0.12360    5.5E-03 5.5E-03    1.2  1.2  MEYER 70         PL 33B, 189
 261  6.09700    6.09700    6.09700    0.13320    5.0E-03 5.0E-03    6.6  6.6  BLOOM 69         SLAC-PUB-0653
 262  6.21000    6.21000    6.21000    0.11590    2.2E-03 2.2E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 263  6.25000    6.25000    6.25000    0.12210    5.6E-03 5.6E-03    1.2  1.2  MEYER 70         PL 33B, 189
 264  6.57000    5.77000    7.37000    0.12190    2.2E-03 2.2E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 265  7.06500    7.06500    7.06500    0.13400    6.0E-03 6.0E-03    7.5  7.5  BLOOM 69         SLAC-PUB-0653
 266  7.50000    7.10000    7.90000    0.12600    1.7E-02 1.7E-02    0.0  0.0  BALLAM 68        PRL 21, 1544
 267  7.50000    7.50000    7.50000    0.12200    8.0E-03 8.0E-03    0.0  0.0  ALEXANDER 74     NP B68, 1
 268  7.79000    7.79000    7.79000    0.12380    2.4E-03 2.4E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 269  8.10000    8.10000    8.10000    0.12520    6.0E-03 6.0E-03    8.6  8.6  BLOOM 69         SLAC-PUB-0653
 270  8.43000    7.43000    9.43000    0.12000    2.2E-03 2.2E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 271  9.20200    9.20200    9.20200    0.13360    8.0E-03 8.0E-03    7.0  7.0  BLOOM 69         SLAC-PUB-0653
 272  9.30000    8.00000    10.30000   0.12400    2.5E-03 2.5E-03    6.4  6.4  BINGHAM 73       PR D8, 1277
 273  9.51000    9.51000    9.51000    0.11410    2.8E-03 2.8E-03    4.0  4.0  MICHALOWSKI 77   PRL 39, 737
 274  9.83000    8.63000    11.03000   0.12040    2.2E-03 2.2E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 275  10.37100   10.37100   10.37100   0.13040    7.0E-03 7.0E-03    6.6  6.6  BLOOM 69         SLAC-PUB-0653
 276  10.71000   9.41000    12.01000   0.12360    2.2E-03 2.2E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 277  11.60600   11.60600   11.60600   0.12830    9.0E-03 9.0E-03    7.6  7.6  BLOOM 69         SLAC-PUB-0653
 278  12.49000   10.99000   13.99000   0.11770    2.2E-03 2.2E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 279  12.90700   12.90700   12.90700   0.11930    1.2E-02 1.2E-02    11.  11.  BLOOM 69         SLAC-PUB-0653
 280  13.61000   12.01000   15.21000   0.11460    2.5E-03 2.5E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 281  14.27600   14.27600   14.27600   0.11210    1.8E-02 1.8E-02    24.  24.  BLOOM 69         SLAC-PUB-0653
 282  15.70000   15.70000   15.70000   0.13990    2.5E-02 2.5E-02    23.  23.  BLOOM 69         SLAC-PUB-0653
 283  16.38000   14.38000   18.38000   0.11360    2.6E-03 2.6E-03    0.0  0.0  CALDWELL 73      PR D7, 1362
 284  18.30000   18.30000   18.30000   0.11691    7.0E-04 7.0E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 285  23.20000   23.20000   23.20000   0.11537    7.4E-04 7.4E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 286  27.70000   27.70000   27.70000   0.11374    1.0E-03 1.0E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 287  30.90000   30.90000   30.90000   0.11434    1.1E-03 1.1E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 288  31.40000   31.40000   31.40000   0.11419    5.5E-04 5.5E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 289  34.20000   34.20000   34.20000   0.11484    1.1E-03 1.1E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 290  36.50000   36.50000   36.50000   0.11218    1.4E-03 1.4E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 291  37.90000   37.90000   37.90000   0.11350    6.0E-04 6.0E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 292  43.90000   43.90000   43.90000   0.11457    8.3E-04 8.3E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 293  44.50000   44.50000   44.50000   0.11484    5.0E-04 5.0E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 294  48.40000   48.40000   48.40000   0.11457    8.7E-04 8.7E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 295  52.60000   52.60000   52.60000   0.11425    8.8E-04 8.8E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 296  54.90000   54.90000   54.90000   0.11311    5.4E-04 5.4E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 297  55.60000   55.60000   55.60000   0.11406    1.4E-03 1.4E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 298  64.30001   64.30001   64.30001   0.11481    7.6E-04 7.6E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 299  67.90000   67.90000   67.90000   0.11458    5.6E-04 5.6E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 300  71.40000   71.40000   71.40000   0.11400    7.9E-04 7.9E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 301  77.90000   77.90000   77.90000   0.11402    7.9E-04 7.9E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 302  82.40000   82.40000   82.40000   0.11661    1.0E-03 1.0E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 303  83.90000   83.90000   83.90000   0.11589    6.1E-04 6.1E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 304  98.60000   98.60000   98.60000   0.11559    8.9E-04 8.9E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 305  98.90000   98.90000   98.90000   0.11585    7.4E-04 7.4E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 306  109.10000  109.10000  109.10000  0.11382    8.9E-04 8.9E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 307  118.80001  118.80001  118.80001  0.11652    9.9E-04 9.9E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 308  121.80001  121.80001  121.80001  0.11637    8.7E-04 8.7E-04    0.7  0.7  CALDWELL 78      PRL 40, 1222
 309  126.00000  126.00000  126.00000  0.11430    1.1E-03 1.1E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 310  142.00000  142.00000  142.00000  0.11580    1.3E-03 1.3E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 311  157.80000  157.80000  157.80000  0.11978    1.3E-03 1.3E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 312  172.19999  172.19999  172.19999  0.11637    1.3E-03 1.3E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 313  182.69999  182.69999  182.69999  0.11849    1.6E-03 1.6E-03    0.7  0.7  CALDWELL 78      PRL 40, 1222
 314  1097.91418 1097.91418 1097.91418 0.12800    1.4E-02 1.4E-02    0.0  0.0  VERESHKOV 03     YF 66, 591         W
 315  1547.70471 1547.70471 1547.70471 0.14600    1.5E-02 1.5E-02    0.0  0.0  VERESHKOV 03     YF 66, 591         W
 316  3029.12817 3029.12817 3029.12817 0.14800    2.3E-02 2.3E-02    0.0  0.0  VERESHKOV 03     YF 66, 591         W
 317  9496.93066 9496.93066 9496.93066 0.15200    8.0E-02 8.0E-02    0.0  0.0  VERESHKOV 03     YF 66, 591         W
 318  2.1315E+04 1.4508E+04 3.3841E+04 0.16530    2.3E-03 2.3E-03    6.6  6.6  AID 95           ZP C69, 27
 319  2.3277E+04 2.3277E+04 2.3277E+04 0.17400    1.0E-03 1.0E-03    7.5  7.5  CHEKANOV 02      NP B627, 3
